sciname,id,observed_on_string,date,time_observed_at,time_zone,user_id,recorder,created_at,updated_at,quality_grade,license,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,genus,species,subspecies,common_name,taxon_id,order,family
Catopsilia pomona,9833613,2018/02/11 12:00 AM +0730,2/11/2018,2018-02-10 22:00:00 +0530,Singapore,51342,big-simonchan,2018-02-12 11:48:01 +0530,2018-02-13 15:49:30 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9833613,https://inaturalist-open-data.s3.amazonaws.com/photos/13466047/medium.jpeg?1518415965,NA,1,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Lemon Emigrant Form crocale,Catopsilia pomona crocale,Catopsilia,pomona,crocale,Lemon Emigrant Form crocale,336824,Lepidoptera,Pieridae
Catopsilia pomona,10241352,2018/03/14 12:01 AM +0730,3/14/2018,2018-03-13 22:01:00 +0530,Singapore,51342,big-simonchan,2018-03-15 09:20:14 +0530,2018-03-15 19:56:07 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10241352,https://inaturalist-open-data.s3.amazonaws.com/photos/14162251/medium.jpeg?1521085432,NA,1,0,FALSE,NA,mt serapong,1.247814,103.834105,530,530,FALSE,NA,NA,Lemon Emigrant Form jugurtha,Catopsilia pomona jugurtha,Catopsilia,pomona,jugurtha,Lemon Emigrant Form jugurtha,338484,Lepidoptera,Pieridae
Catopsilia pomona,54251325,2020-07-25 9:37:11 AM GMT+08:00,7/25/2020,2020-07-25 07:07:11 +0530,Australia/Perth,1873264,lcwoo,2020-07-25 16:13:40 +0530,2020-08-12 17:44:45 +0530,research,NA,https://www.inaturalist.org/observations/54251325,https://static.inaturalist.org/photos/86316764/medium.jpeg?1595673827,NA,2,0,FALSE,2,Sentosa,1.249404017,103.8303209,4208,4208,FALSE,gps,gps,Lemon Migrant,Catopsilia pomona,Catopsilia,pomona,NA,Lemon Emigrant,133443,Lepidoptera,Pieridae
Catopsilia pyranthe,69335725,Mon Feb 08 2021 12:14:51 GMT+0800 (GMT+8),2/8/2021,2021-02-08 09:44:51 +0530,Australia/Perth,3174489,noahartpradid,2021-02-10 08:25:59 +0530,2021-02-13 11:05:08 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/69335725,https://inaturalist-open-data.s3.amazonaws.com/photos/112496235/medium.jpg?1612925769,NA,1,0,FALSE,3,"Sentosa, Sentosa, Singapore, SG",1.25092833,103.8206333,14,14,FALSE,NA,NA,Mottled Emigrant,Catopsilia pyranthe,Catopsilia,pyranthe,NA,Mottled Emigrant,143076,Lepidoptera,Pieridae
Cephrenes trichopepla,8791957,2017/11/11 5:41 PM +0800,11/11/2017,2017-11-11 15:11:00 +0530,Australia/Perth,51342,big-simonchan,2017-11-13 15:15:22 +0530,2017-11-13 19:18:21 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8791957,https://inaturalist-open-data.s3.amazonaws.com/photos/11802728/medium.jpg?1510566223,NA,1,0,FALSE,NA,"Sentosa, Singapore",1.2494041,103.8303209,2343,2343,FALSE,NA,NA,Yellow Palm Dart,Cephrenes trichopepla,Cephrenes,trichopepla,NA,Yellow Palm Dart,465882,Lepidoptera,Hesperiidae
Cephrenes trichopepla,13763894,2018/06/23 12:00 AM +0730,6/23/2018,2018-06-22 22:00:00 +0530,Singapore,51342,big-simonchan,2018-06-25 10:49:00 +0530,2018-06-27 20:44:08 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/13763894,https://inaturalist-open-data.s3.amazonaws.com/photos/20292054/medium.jpeg?1529903671,NA,1,0,FALSE,NA,"Mount Embiah, Singapore",1.2569444,103.8147222,2169,2169,FALSE,NA,NA,Yellow Palm Dart,Cephrenes trichopepla,Cephrenes,trichopepla,NA,Yellow Palm Dart,465882,Lepidoptera,Hesperiidae
Cephrenes trichopepla,13757595,2018/06/23 1:49 PM +08,6/23/2018,2018-06-23 11:19:00 +0530,Singapore,51342,big-simonchan,2018-06-25 06:59:26 +0530,2018-06-25 17:50:32 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/13757595,https://inaturalist-open-data.s3.amazonaws.com/photos/20280737/medium.jpg?1529889929,NA,1,0,FALSE,NA,"Southern Islands, Singapore",1.244957831,103.8394039,122,122,FALSE,NA,NA,Yellow Palm Dart,Cephrenes trichopepla,Cephrenes,trichopepla,NA,Yellow Palm Dart,465882,Lepidoptera,Hesperiidae
Cephrenes trichopepla,9561082,2018/01/21 12:30 PM +08,1/21/2018,2018-01-21 10:00:00 +0530,Singapore,51342,big-simonchan,2018-01-22 15:58:40 +0530,2018-01-23 10:52:56 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9561082,https://inaturalist-open-data.s3.amazonaws.com/photos/13049166/medium.jpg?1516616911,NA,1,0,FALSE,NA,"Southern Islands, Singapore",1.243368276,103.8270879,31,31,FALSE,NA,NA,Yellow Palm Dart,Cephrenes trichopepla,Cephrenes,trichopepla,NA,Yellow Palm Dart,465882,Lepidoptera,Hesperiidae
Cephrenes trichopepla,8791956,2017/11/11 11:09 AM +08,11/11/2017,2017-11-11 08:39:00 +0530,Singapore,51342,big-simonchan,2017-11-13 15:15:22 +0530,2017-11-13 19:18:20 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8791956,https://inaturalist-open-data.s3.amazonaws.com/photos/11802726/medium.jpg?1510566214,NA,1,0,FALSE,NA,"Sentosa, Singapore",1.2494041,103.8303209,2343,2343,FALSE,NA,NA,Yellow Palm Dart,Cephrenes trichopepla,Cephrenes,trichopepla,NA,Yellow Palm Dart,465882,Lepidoptera,Hesperiidae
Cephrenes trichopepla,8461876,10/18/2017,10/18/2017,NA,Singapore,51342,big-simonchan,2017-10-19 09:18:19 +0530,2017-10-23 21:38:24 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8461876,https://inaturalist-open-data.s3.amazonaws.com/photos/11279460/medium.jpeg?1508384833,Palawan beach sentosa,1,0,FALSE,NA,palawan beach,1.248278,103.822537,453,453,FALSE,NA,NA,Yellow Palm Dart,Cephrenes trichopepla,Cephrenes,trichopepla,NA,Yellow Palm Dart,465882,Lepidoptera,Hesperiidae
Cephrenes trichopepla,51665830,Thu Jul 02 2020 13:34:24 GMT+0800 (GMT+8),7/2/2020,2020-07-02 11:04:24 +0530,Australia/Perth,3263698,ihur,2020-07-02 11:09:50 +0530,2020-07-02 13:17:01 +0530,research,NA,https://www.inaturalist.org/observations/51665830,https://static.inaturalist.org/photos/82101257/medium.jpg?1593668399,Walkway,1,0,FALSE,3,"Sentosa, Sentosa, Singapore, SG",1.24469577,103.8421736,6,6,FALSE,NA,NA,Yellow Palm Dart,Cephrenes trichopepla,Cephrenes,trichopepla,NA,Yellow Palm Dart,465882,Lepidoptera,Hesperiidae
Cephrenes trichopepla,13757597,2018/06/23 1:49 PM +08,6/23/2018,2018-06-23 11:19:00 +0530,Singapore,51342,big-simonchan,2018-06-25 06:59:27 +0530,2018-06-25 17:50:15 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/13757597,https://inaturalist-open-data.s3.amazonaws.com/photos/20280856/medium.jpg?1529890033,NA,1,0,FALSE,NA,"Sentosa Cove, Singapore",1.2448186,103.8410583,1068,1068,FALSE,NA,NA,Yellow Palm Dart,Cephrenes trichopepla,Cephrenes,trichopepla,NA,Yellow Palm Dart,465882,Lepidoptera,Hesperiidae
Cephrenes trichopepla,9561075,2018/01/21 6:18 PM +0800,1/21/2018,2018-01-21 15:48:00 +0530,Australia/Perth,51342,big-simonchan,2018-01-22 15:58:36 +0530,2018-01-23 10:52:58 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9561075,https://inaturalist-open-data.s3.amazonaws.com/photos/13049106/medium.jpg?1516616454,capella hotel,1,0,FALSE,NA,"1 The Knolls, Sentosa Island, Singapore 098297",1.2494624,103.8246538,212,212,FALSE,NA,NA,Yellow Palm Dart,Cephrenes trichopepla,Cephrenes,trichopepla,NA,Yellow Palm Dart,465882,Lepidoptera,Hesperiidae
Chalybion bengalense,9362587,2018/01/04 4:43 AM +08,1/4/2018,2018-01-04 02:13:00 +0530,Singapore,514269,marcelfinlay,2018-01-04 18:52:29 +0530,2018-01-05 11:30:00 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9362587,https://inaturalist-open-data.s3.amazonaws.com/photos/12710907/medium.jpg?1515072106,bengalense?,1,0,FALSE,NA,"Southern Islands, Singapore",1.258924293,103.808831,8,8,FALSE,NA,NA,Chalybion bengalense,Chalybion bengalense,Chalybion,bengalense,NA,Oriental Mud-dauber Wasp,356075,Hymenoptera,Sphecidae
Cheritra freja,13320177,2018/06/09 12:00 AM +0730,6/9/2018,2018-06-08 22:00:00 +0530,Singapore,51342,big-simonchan,2018-06-11 07:05:58 +0530,2020-06-24 21:12:03 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/13320177,https://inaturalist-open-data.s3.amazonaws.com/photos/19511677/medium.jpeg?1528680606,NA,2,0,FALSE,NA,mt imbiah,1.255144,103.816525,530,530,FALSE,NA,NA,Common Imperial,Cheritra freja,Cheritra,freja,NA,Common Imperial,149287,Lepidoptera,Lycaenidae
Chilades pandava,9144047,12/13/2017,12/13/2017,NA,Singapore,51342,big-simonchan,2017-12-13 20:16:55 +0530,2019-07-04 21:24:26 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9144047,https://inaturalist-open-data.s3.amazonaws.com/photos/12361501/medium.jpeg?1513176329,NA,2,0,FALSE,NA,Singapore,1.2477073,103.8240713,212,212,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Chilades,pandava,pandava,Oriental Plains Cupid,130774,Lepidoptera,Lycaenidae
Chilades pandava,8461868,10/18/2017,10/18/2017,NA,Singapore,51342,big-simonchan,2017-10-19 09:18:16 +0530,2020-10-08 20:37:41 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8461868,https://inaturalist-open-data.s3.amazonaws.com/photos/11279394/medium.jpeg?1508384621,Palawan beach,3,0,FALSE,NA,"Southern Islands, Singapore",1.247707923,103.8240704,4,4,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Chilades,pandava,pandava,Oriental Plains Cupid,130774,Lepidoptera,Lycaenidae
Chilades pandava,9144058,12/13/2017,12/13/2017,NA,Singapore,51342,big-simonchan,2017-12-13 20:18:30 +0530,2020-10-08 21:41:35 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9144058,https://inaturalist-open-data.s3.amazonaws.com/photos/12361508/medium.jpeg?1513176439,NA,3,0,FALSE,NA,Singapore,1.2477073,103.8240713,212,212,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Chilades,pandava,pandava,Oriental Plains Cupid,130774,Lepidoptera,Lycaenidae
Chilades pandava,10720639,2018/04/08 9:57 AM +08,4/8/2018,2018-04-08 07:27:00 +0530,Singapore,51342,big-simonchan,2018-04-09 08:21:14 +0530,2019-07-04 21:38:28 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10720639,https://inaturalist-open-data.s3.amazonaws.com/photos/14978347/medium.jpg?1523242084,NA,2,0,FALSE,NA,palawan beach,1.2477073,103.8240713,212,212,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Chilades,pandava,pandava,Oriental Plains Cupid,130774,Lepidoptera,Lycaenidae
Chilades pandava,9736411,2018/02/03 11:00 AM +0800,2/3/2018,2018-02-03 08:30:00 +0530,Australia/Perth,51342,big-simonchan,2018-02-05 08:37:03 +0530,2020-10-08 20:42:42 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9736411,https://inaturalist-open-data.s3.amazonaws.com/photos/13324432/medium.jpg?1517799708,NA,3,0,FALSE,NA,"Mount Embiah, Singapore",1.2569444,103.8147222,2169,2169,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Chilades,pandava,pandava,Oriental Plains Cupid,130774,Lepidoptera,Lycaenidae
Chilades pandava,10097199,2018/03/03 12:00 AM +0730,3/3/2018,2018-03-02 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-05 12:32:14 +0530,2020-10-08 21:32:51 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10097199,https://inaturalist-open-data.s3.amazonaws.com/photos/13913061/medium.jpeg?1520233299,NA,3,0,FALSE,NA,mt imbiah,1.255709,103.814878,530,530,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Chilades,pandava,pandava,Oriental Plains Cupid,130774,Lepidoptera,Lycaenidae
Chilades pandava,9831294,2018/02/10 12:00 AM +0730,2/10/2018,2018-02-09 22:00:00 +0530,Singapore,51342,big-simonchan,2018-02-12 08:31:24 +0530,2020-10-08 20:42:43 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9831294,https://inaturalist-open-data.s3.amazonaws.com/photos/13461854/medium.jpeg?1518404294,NA,3,0,FALSE,NA,"Palawan Beach, Singapore",1.2482777,103.8225374,351,351,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Chilades,pandava,pandava,Oriental Plains Cupid,130774,Lepidoptera,Lycaenidae
Chilades pandava,10721245,2018/04/08 12:00 AM +0730,4/8/2018,2018-04-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-09 08:51:32 +0530,2020-10-08 21:28:56 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10721245,https://inaturalist-open-data.s3.amazonaws.com/photos/14979229/medium.jpeg?1523243674,NA,3,0,FALSE,NA,palawan beach,1.248278,103.822537,453,453,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Chilades,pandava,pandava,Oriental Plains Cupid,130774,Lepidoptera,Lycaenidae
Chilades pandava,8791172,2017/11/11 12:00 AM +0730,11/11/2017,2017-11-10 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-13 11:37:11 +0530,2020-10-08 21:55:42 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8791172,https://inaturalist-open-data.s3.amazonaws.com/photos/11801399/medium.jpeg?1510553156,NA,3,0,FALSE,NA,"Sentosa, Singapore",1.2494041,103.8303209,2343,2343,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Chilades,pandava,pandava,Oriental Plains Cupid,130774,Lepidoptera,Lycaenidae
Chilades pandava,10097184,2018/03/03 12:00 AM +0730,3/3/2018,2018-03-02 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-05 12:32:09 +0530,2020-10-08 21:36:28 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10097184,https://inaturalist-open-data.s3.amazonaws.com/photos/13913023/medium.jpeg?1520233038,NA,3,0,FALSE,NA,mt imbiah,1.255709,103.815222,530,530,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Chilades,pandava,pandava,Oriental Plains Cupid,130774,Lepidoptera,Lycaenidae
Chilades pandava,10565290,2018/04/01 12:00 AM +0730,4/1/2018,2018-03-31 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-02 12:05:22 +0530,2020-10-08 21:30:45 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10565290,https://inaturalist-open-data.s3.amazonaws.com/photos/14720075/medium.jpeg?1522650591,NA,3,0,FALSE,NA,"Sentosa Cove, Singapore",1.2448186,103.8410583,1066,1066,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Chilades,pandava,pandava,Oriental Plains Cupid,130774,Lepidoptera,Lycaenidae
Chilades pandava,8422907,2017/10/15 10:21 AM +08,10/15/2017,2017-10-15 07:51:00 +0530,Singapore,51342,big-simonchan,2017-10-16 08:34:06 +0530,2020-10-08 21:54:56 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8422907,https://inaturalist-open-data.s3.amazonaws.com/photos/11214266/medium.jpg?1508122216,Sentosa surve,3,0,FALSE,NA,"Mount Embiah, Singapore",1.2569444,103.8147222,2169,2169,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Chilades,pandava,pandava,Oriental Plains Cupid,130774,Lepidoptera,Lycaenidae
Chilades pandava,8788006,2017/11/11 12:00 AM +0730,11/11/2017,2017-11-10 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-13 07:02:06 +0530,2020-10-08 21:55:30 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8788006,https://inaturalist-open-data.s3.amazonaws.com/photos/11795605/medium.jpeg?1510536447,NA,3,0,FALSE,NA,sentosa singapore,1.249404,103.830321,2931,2931,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Chilades,pandava,pandava,Oriental Plains Cupid,130774,Lepidoptera,Lycaenidae
Chilades pandava,12184986,2018/05/05 11:40 AM +08,5/5/2018,2018-05-05 09:10:00 +0530,Singapore,51342,big-simonchan,2018-05-06 09:09:51 +0530,2020-10-08 21:25:38 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/12184986,https://inaturalist-open-data.s3.amazonaws.com/photos/17497342/medium.jpg?1525577746,NA,3,0,FALSE,NA,"Imbiah Trail, Singapore",1.257032,103.813778,273,273,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Chilades,pandava,pandava,Oriental Plains Cupid,130774,Lepidoptera,Lycaenidae
Chilades pandava,9833321,2018/02/10 12:01 AM +0730,2/10/2018,2018-02-09 22:01:00 +0530,Singapore,51342,big-simonchan,2018-02-12 11:08:04 +0530,2020-10-08 20:42:42 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9833321,https://inaturalist-open-data.s3.amazonaws.com/photos/13465591/medium.jpeg?1518413789,NA,3,0,FALSE,NA,"Palawan Beach, Singapore",1.2482777,103.8225374,351,351,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Chilades,pandava,pandava,Oriental Plains Cupid,130774,Lepidoptera,Lycaenidae
Chilades pandava,8788011,2017/11/11 12:00 AM +0730,11/11/2017,2017-11-10 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-13 07:02:08 +0530,2020-10-08 20:37:06 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8788011,https://inaturalist-open-data.s3.amazonaws.com/photos/11795663/medium.jpeg?1510536614,NA,3,0,FALSE,NA,"Sentosa, Singapore",1.2494041,103.8303209,2343,2343,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Chilades,pandava,pandava,Oriental Plains Cupid,130774,Lepidoptera,Lycaenidae
Chilades pandava,9144100,12/13/2017,12/13/2017,NA,Singapore,51342,big-simonchan,2017-12-13 20:31:10 +0530,2019-07-04 21:24:24 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9144100,https://inaturalist-open-data.s3.amazonaws.com/photos/12361577/medium.jpeg?1513177194,NA,2,0,FALSE,NA,Singapore,1.248083,103.827293,212,212,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Chilades,pandava,pandava,Oriental Plains Cupid,130774,Lepidoptera,Lycaenidae
Chilades pandava,10097197,2018/03/03 12:00 AM +0730,3/3/2018,2018-03-02 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-05 12:32:13 +0530,2020-10-08 21:35:24 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10097197,https://inaturalist-open-data.s3.amazonaws.com/photos/13913056/medium.jpeg?1520233242,NA,3,0,FALSE,NA,mt imbiah,1.255022,103.814878,530,530,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Chilades,pandava,pandava,Oriental Plains Cupid,130774,Lepidoptera,Lycaenidae
Chilades pandava,8703626,11/4/2017,11/4/2017,NA,Singapore,51342,big-simonchan,2017-11-06 09:30:06 +0530,2020-10-08 20:37:03 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8703626,https://inaturalist-open-data.s3.amazonaws.com/photos/11670155/medium.jpeg?1509940555,NA,3,0,FALSE,NA,mt imbiah singapore,1.255709,103.814878,530,530,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Chilades,pandava,pandava,Oriental Plains Cupid,130774,Lepidoptera,Lycaenidae
Chilades pandava,9558402,2018/01/21 12:00 AM +0730,1/21/2018,2018-01-20 22:00:00 +0530,Singapore,51342,big-simonchan,2018-01-22 08:55:52 +0530,2020-10-08 20:42:42 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9558402,https://inaturalist-open-data.s3.amazonaws.com/photos/13044276/medium.jpeg?1516591539,Pahlawan beach,3,0,FALSE,NA,Palawan Beach Sentosa,1.248278,103.822537,453,453,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Chilades,pandava,pandava,Oriental Plains Cupid,130774,Lepidoptera,Lycaenidae
Chilades pandava,13757587,2018/06/24 9:17 AM +0800,6/24/2018,2018-06-24 06:47:00 +0530,Australia/Perth,51342,big-simonchan,2018-06-25 06:59:22 +0530,2020-10-08 21:24:28 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/13757587,https://inaturalist-open-data.s3.amazonaws.com/photos/20280419/medium.jpg?1529889596,NA,3,0,FALSE,NA,"Palawan Beach, Singapore",1.2477073,103.8240713,212,212,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Chilades,pandava,pandava,Oriental Plains Cupid,130774,Lepidoptera,Lycaenidae
Chilades pandava,8677917,2017/11/04 11:52 AM +08,11/4/2017,2017-11-04 09:22:00 +0530,Singapore,51342,big-simonchan,2017-11-04 20:03:52 +0530,2020-10-08 20:36:55 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8677917,https://inaturalist-open-data.s3.amazonaws.com/photos/11626900/medium.jpg?1509806005,NA,3,0,FALSE,NA,"Mount Embiah, Singapore",1.2569444,103.8147222,2169,2169,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Chilades,pandava,pandava,Oriental Plains Cupid,130774,Lepidoptera,Lycaenidae
Chilades pandava,10149186,2018/03/08 12:00 AM +0730,3/8/2018,2018-03-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-09 11:17:56 +0530,2020-10-08 20:42:14 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10149186,https://inaturalist-open-data.s3.amazonaws.com/photos/14003964/medium.jpeg?1520574287,NA,3,0,FALSE,NA,palawan beach,1.248278,103.822537,453,453,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Chilades,pandava,pandava,Oriental Plains Cupid,130774,Lepidoptera,Lycaenidae
Chilades pandava,9143786,12/3/2017,12/3/2017,NA,Singapore,51342,big-simonchan,2017-12-13 19:25:14 +0530,2020-10-08 21:42:03 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9143786,https://inaturalist-open-data.s3.amazonaws.com/photos/12361076/medium.jpeg?1513173211,NA,3,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Chilades,pandava,pandava,Oriental Plains Cupid,130774,Lepidoptera,Lycaenidae
Chilades pandava,9831296,2018/02/10 12:00 AM +0730,2/10/2018,2018-02-09 22:00:00 +0530,Singapore,51342,big-simonchan,2018-02-12 08:31:25 +0530,2020-10-08 21:40:11 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9831296,https://inaturalist-open-data.s3.amazonaws.com/photos/13461917/medium.jpeg?1518404364,NA,3,0,FALSE,NA,"Palawan Beach, Singapore",1.2482777,103.8225374,351,351,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Chilades,pandava,pandava,Oriental Plains Cupid,130774,Lepidoptera,Lycaenidae
Chilades pandava,9144161,12/13/2017,12/13/2017,NA,Singapore,51342,big-simonchan,2017-12-13 20:39:29 +0530,2019-07-04 21:24:23 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9144161,https://inaturalist-open-data.s3.amazonaws.com/photos/12361653/medium.jpeg?1513177689,NA,2,0,FALSE,NA,"1 The Knolls Sentosa Singapore, Singapore 098297",1.2494624,103.8246538,212,212,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Chilades,pandava,pandava,Oriental Plains Cupid,130774,Lepidoptera,Lycaenidae
Chilades pandava,8677877,2017/11/04 10:31 PM +0800,11/4/2017,2017-11-04 20:01:00 +0530,Australia/Perth,51342,big-simonchan,2017-11-04 20:02:28 +0530,2020-10-08 21:55:06 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8677877,https://inaturalist-open-data.s3.amazonaws.com/photos/11626855/medium.jpg?1509805920,NA,3,0,FALSE,NA,"Mount Embiah, Singapore",1.2569444,103.8147222,2169,2169,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Chilades,pandava,pandava,Oriental Plains Cupid,130774,Lepidoptera,Lycaenidae
Chrysomya megacephala,54387808,2020-07-25 10:16:30 AM GMT+08:00,7/25/2020,2020-07-25 07:46:30 +0530,Australia/Perth,1873264,lcwoo,2020-07-26 18:41:01 +0530,2020-07-27 09:20:46 +0530,research,NA,https://www.inaturalist.org/observations/54387808,https://static.inaturalist.org/photos/86540024/medium.jpeg?1595769068,NA,1,0,FALSE,2,Sentosa,1.249404017,103.8303209,4208,4208,FALSE,gps,gps,Oriental Latrine Fly,Chrysomya megacephala,Chrysomya,megacephala,NA,Oriental Latrine Fly,329781,Diptera,Calliphoridae
Cicindela aurulenta,38601144,2020-02-13 4:18:10 PM GMT+08:00,2/13/2020,2020-02-13 13:48:10 +0530,Australia/Perth,2534223,gracelsy,2020-02-13 17:09:45 +0530,2020-03-29 15:00:46 +0530,research,NA,https://www.inaturalist.org/observations/38601144,https://static.inaturalist.org/photos/61370940/medium.jpeg?1581593989,NA,3,0,FALSE,2,"Southern Islands, Singapore",1.249695303,103.8240312,3912,3912,FALSE,gps,gps,Blaugepunkteter Tigerkäfer,Cicindela aurulenta,Cicindela,aurulenta,NA,Golden-spotted Tiger Beetle,209761,Coleoptera,Carabidae
Cicindela aurulenta,9143852,12/3/2017,12/3/2017,NA,Singapore,51342,big-simonchan,2017-12-13 19:39:23 +0530,2020-03-29 15:13:21 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9143852,https://inaturalist-open-data.s3.amazonaws.com/photos/12361181/medium.jpeg?1513174106,NA,3,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Golden-spotted Tiger Beetle,Cicindela aurulenta,Cicindela,aurulenta,NA,Golden-spotted Tiger Beetle,209761,Coleoptera,Carabidae
Cicindela aurulenta,860471,9/3/2014 9:54,9/3/2014,2014-09-03 07:24:00 +0530,Singapore,31576,techieoldfox,2014-09-04 07:41:46 +0530,2020-03-29 15:13:44 +0530,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/860471,https://inaturalist-open-data.s3.amazonaws.com/photos/1091672/medium.JPG?1444771950,"Spotted Tiger Beetle, Cicindela aurulenta",2,0,FALSE,NA,Singapore,1.25719,103.81488,NA,NA,FALSE,NA,NA,Golden-spotted Tiger Beetle,Cicindela aurulenta,Cicindela,aurulenta,NA,Golden-spotted Tiger Beetle,209761,Coleoptera,Carabidae
Cicindela aurulenta,54241559,2020-07-25 9:34:33 AM GMT+08:00,7/25/2020,2020-07-25 07:04:33 +0530,Australia/Perth,1873264,lcwoo,2020-07-25 12:40:21 +0530,2020-11-02 18:50:53 +0530,research,NA,https://www.inaturalist.org/observations/54241559,https://static.inaturalist.org/photos/86300463/medium.jpeg?1595661026,NA,2,0,FALSE,2,Sentosa,1.249404017,103.8303209,4208,4208,FALSE,gps,gps,Blaugepunkteter Tigerkäfer,Cicindela aurulenta,Cicindela,aurulenta,NA,Golden-spotted Tiger Beetle,209761,Coleoptera,Carabidae
